tractID,Unnamed: 0,nodeID,dki_fa,dki_md,dki_mk,dki_awf,subjectID
SLF_R,1049.5,49.5,0.4916393381642213,0.000832938881850929,1.08492895190053,0.4013694818343476,150625
SupFrontal,2149.5,49.5,0.5515140407044136,0.00088463979251151,1.0648722365259606,0.40059735055936846,150625
SupParietal,2249.5,49.5,0.5598963103656207,0.000884422008728491,1.0098987017067949,0.4078883222489004,150625
Temporal,2349.5,49.5,0.5680532883566469,0.0009668602684263811,1.0045139202234632,0.39061632302362376,150625
UNC_L,1549.5,49.5,0.4454456955684909,0.000961148615805344,0.9751585495056736,0.328543784288793,150625
UNC_R,1449.5,49.5,0.4488340088378906,0.000947213639130451,0.9665178025481873,0.32546045622992176,150625
ARC_L,1349.5,49.5,0.5318944997287932,0.0008307060623004229,1.1088467584656283,0.42023623778378627,150726
ARC_R,1249.5,49.5,0.5163972862613587,0.00081724186904562,1.1063538898206482,0.4140936931230273,150726
ATR_L,149.5,49.5,0.4613867062924454,0.000852502933089596,1.1109094100471029,0.3754669247602462,150726
ATR_R,49.5,49.5,0.4519738970100457,0.00089580168054331,1.0951023221399139,0.3741247184125507,150726
AntFrontal,1649.5,49.5,0.5744349561238853,0.000860953058498454,1.1208147478853845,0.4306081041398792,150726
CGC_L,349.5,49.5,0.540293895401672,0.0008448065252812869,1.0925715801758142,0.4073154868453004,150726
CGC_R,249.5,49.5,0.47951610251165616,0.000879456482167185,1.0868697937408378,0.3891706261639341,150726
CST_L,549.5,49.5,0.5623630624972423,0.000857023664444401,1.1289693791263153,0.42425248289586875,150726
CST_R,449.5,49.5,0.5706273074211808,0.000858695408486928,1.1195972580147384,0.42944118145283,150726
IFO_L,749.5,49.5,0.5432009888472095,0.000884745661841279,1.0748166068896146,0.3943990001088819,150726
IFO_R,649.5,49.5,0.5338787609170512,0.000903796699741979,1.0345844619508668,0.3842227807271883,150726
ILF_L,949.5,49.5,0.512376227386683,0.0009019328511825441,1.0376989235471472,0.37898848979270994,150726
ILF_R,849.5,49.5,0.5120018520657341,0.0009069862058351371,1.0033873470695938,0.3717972495782702,150726
Motor,1749.5,49.5,0.5786488625481496,0.00086661295223443,1.017428543227545,0.41519982211400025,150726
Occipital,1849.5,49.5,0.6891063380530328,0.000890839110434227,1.0405994592786107,0.4581881166165573,150726
Orbital,1949.5,49.5,0.545673245921133,0.000822198977106775,1.0989452061919145,0.40995572480476794,150726
PostParietal,2049.5,49.5,0.5804903883449877,0.000838247721089204,1.0236245435297655,0.4294981269423838,150726
SLF_L,1149.5,49.5,0.4811137948304094,0.0008514583847060179,1.0755144732788369,0.40293700296516455,150726
SLF_R,1049.5,49.5,0.5245277309067826,0.0008138223090554939,1.1109879694708074,0.4292351747411383,150726
SupFrontal,2149.5,49.5,0.5796825476267723,0.0008629536918625461,1.081169698347846,0.4182153148323935,150726
SupParietal,2249.5,49.5,0.5945660937037348,0.0008434508511710589,0.9842700966547127,0.42249706600086123,150726
Temporal,2349.5,49.5,0.5988614023713142,0.000932971208277089,1.0316355299265871,0.41409348776561733,150726
UNC_L,1549.5,49.5,0.44444336573748555,0.000929927300116615,0.9851958699424935,0.3303378655560822,150726
UNC_R,1449.5,49.5,0.4549970993690637,0.0009197576611573031,0.947601881356984,0.3239145191352501,150726
ARC_L,1349.5,49.5,0.513314698772914,0.0008518942063453851,1.0925583851422533,0.40888740234627613,150928
ARC_R,1249.5,49.5,0.48840593592317577,0.00086395506173394,1.090078199036941,0.4006175768111724,150928
ATR_L,149.5,49.5,0.4749139813498127,0.000832389036146487,1.0441048086241222,0.3666502782839989,150928
ATR_R,49.5,49.5,0.45045641149618015,0.00092404263469482,1.072515723005226,0.3647849937475261,150928
AntFrontal,1649.5,49.5,0.5716672101140007,0.00089025426372405,1.0692985859265973,0.416081062116869,150928
CGC_L,349.5,49.5,0.5319914544341681,0.000904768315857621,1.025305239180413,0.38996263510814294,150928
CGC_R,249.5,49.5,0.48415643872325637,0.000964041637962708,1.0576184615645352,0.3739327229130794,150928
